Is Registered,Accepts Card,MCC Category group,Current pricing,Transaction Fees per Unit Turnover Scaled,Average Transaction Amount Scaled,Visa Credit Scaled,Annual Card Turnover Scaled,Visa Business Debit Scaled
0,0,0,Non-Competitive,0.37569234642497495,0.0013784954706577393,0.015035701511518536,0.000350614127354595,0.002129216847428305
0,0,1,Non-Competitive,0.45436807653575056,0.0007877116975187081,0.019009895743637983,1.5526319875347337e-05,0.003127287244660325
0,1,0,Neutral,0.2071374622356496,0.0008861756597085466,0.1691814484613245,0.0021050005539475143,0.17086965200612148
0,1,1,Competitive,0.08078963990537315,0.08310358408822371,0.007457297204589401,0.0008769300553324709,0.0068923946248298645
1,1,1,Neutral,0.11043275148260044,0.017625049231981094,0.010767122521464329,0.0017541232686289305,0.0050273175564279435
0,1,0,Competitive,0.09120090634441093,0.0018708152816069316,0.03782108177566998,0.002982193767243974,0.03400093153237075
1,0,0,Non-Competitive,0.45436807653575056,0.009747932256794014,0.019009895743637983,3.482457056786945e-05,0.003127287244660325
0,1,0,Non-Competitive,0.45436807653575056,0.0018708152816069316,0.019009895743637983,3.482457056786945e-05,0.003127287244660325
0,0,1,Neutral,0.10506881503860362,0.002855454903505317,0.059582003082208415,0.007894475761704147,0.055581431454743056
1,1,0,Competitive,0.09308912386706951,0.0018708152816069316,0.05517506325592486,0.014034828254779367,0.05003659591456518
0,1,1,Neutral,0.12141238670694866,0.0018708152816069316,0.038615920622093874,0.0014032459833103466,0.03440015969126355
0,0,1,Non-Competitive,0.2926107754279961,0.000393855848759354,0.13638109873223206,1.7280706301940254e-05,0.13959677955951827
1,1,1,Neutral,0.11260070493454179,0.0008861756597085466,0.07014452819690807,0.00526289612181477,0.06707033069399163
1,0,0,Neutral,0.12707703927492453,0.0023631350925561244,0.05000861075416958,0.0005260527700138869,0.04484662984895868
1,0,0,Neutral,0.17302366565961746,0.009747932256794014,0.010531614715116508,0.0007014914126731789,0.013174529243462641
1,0,1,Competitive,0.050100704934541815,0.09836549822764869,0.005245936386397658,0.008771668975000608,0.0017965267150176329
0,0,1,Non-Competitive,0.43548590130916426,0.0008861756597085466,0.01805608912792931,8.745616336565703e-05,0.002887750349324639
0,1,0,Non-Competitive,0.3756923464249749,0.0018708152816069316,0.015035701511518536,0.00021026321322716138,0.002129216847428305
1,1,1,Competitive,0.1004321920107419,0.0013784954706577393,0.048065671351800086,0.0049120188364961855,0.0450906026127265
0,0,0,Non-Competitive,0.45436807653575045,0.0023631350925561244,0.019009895743637983,8.745616336565703e-05,0.003127287244660325
1,1,0,Competitive,0.0995720040281974,0.0013784954706577393,0.07030349596619286,0.012280441828186446,0.06942577683145917
1,0,0,Neutral,0.2071374622356496,0.0008861756597085466,0.1691814484613245,0.0017541232686289305,0.17086965200612148
1,1,0,Competitive,0.0664023162134945,0.004824734147302088,0.0252096387457443,0.0019295619112882224,0.023088695189300686
0,0,0,Non-Competitive,0.43548590130916426,0.0023631350925561244,0.01805608912792931,3.482457056786945e-05,0.002887750349324639
0,1,1,Non-Competitive,0.22148791540785506,9.846396218983852e-05,0.006928345277994885,0.014034828254779367,0.00408543482600306
1,0,0,Competitive,0.07420694864048342,0.004824734147302088,0.026958284207876854,0.00263131648192539,0.024485993745425507
0,1,0,Neutral,0.21834088620342407,0.005809373769200473,0.007087313047279662,0.00043833344868424097,0.00013307605296426902
1,0,1,Non-Competitive,0.43548590130916426,0.006301693580149665,0.01805608912792931,0.000350614127354595,0.002887750349324639
0,1,1,Neutral,0.11260070493454184,0.0008861756597085466,0.07014452819690807,0.002806755124584682,0.06707033069399163
0,1,0,Competitive,0.0751510574018127,0.0018708152816069316,0.03702624292924609,0.007894475761704147,0.03360170337347794
0,0,0,Neutral,0.12141238670694869,0.0018708152816069316,0.038615920622093874,0.008771668975000608,0.03440015969126355
0,0,1,Non-Competitive,0.3756923464249749,0.004824734147302088,0.015035701511518536,1.7280706301940254e-05,0.002129216847428305
1,1,0,Competitive,0.060611782477341405,0.019594328475777866,0.011419184760289849,0.00438570290851831,0.006919954754141991
1,1,1,Competitive,0.04997482376636454,0.1968294604174872,0.004239140514260734,0.006315527977770521,0.0008649943442677493
1,0,1,Neutral,0.11730756600551691,0.002166207168176447,0.03429614428283361,0.0014032459833103466,0.030060723181559137
0,1,1,Non-Competitive,0.37569234642497495,0.004824734147302088,0.015035701511518536,0.000262894806024949,0.002129216847428305
0,0,1,Non-Competitive,0.43548590130916426,0.000393855848759354,0.01805608912792931,8.50877416897566e-06,0.002887750349324639
1,1,0,Neutral,0.1419310171198389,0.0008861756597085466,0.10469352338813305,0.00438570290851831,0.10293432696786214
0,0,0,Neutral,0.17512168512923798,0.00728633320204805,0.01273950039962731,0.000806754598268754,0.015392463459533793
1,1,0,Competitive,0.05129657603222561,0.024517526585269792,0.00931286181726655,0.00701728254840769,0.007119568833588398
1,1,1,Non-Competitive,0.37569234642497495,0.0004923198109491925,0.015035701511518536,0.004210264265859018,0.002129216847428305
1,1,1,Neutral,0.12846173212487416,0.0018708152816069316,0.08638573529216952,0.0017541232686289305,0.08769711890345333
0,1,0,Non-Competitive,0.3644889224572005,0.000393855848759354,0.3347728747996344,0.00263131648192539,0.3372147182114579
1,1,0,Competitive,0.007040353905912816,0.344525403702245,0.002507527313122976,0.021052373961151043,0.0003231847000560819
0,1,0,Non-Competitive,0.43548590130916426,0.0032493107522646707,0.01805608912792931,0.000262894806024949,0.002887750349324639
1,0,0,Neutral,0.21834088620342407,0.0008861756597085466,0.007087313047279662,0.000262894806024949,0.00013307605296426902
0,0,0,Competitive,0.08994209466263851,0.0018708152816069316,0.03702624292924609,0.00438570290851831,0.03400093153237075
0,1,1,Competitive,0.07105991943605243,0.004824734147302088,0.0171552717686489,0.00438570290851831,0.014039523587730389
1,0,0,Non-Competitive,0.37569234642497507,0.0013784954706577393,0.015035701511518536,1.4912284626039814e-06,0.002129216847428305
1,0,0,Neutral,0.21834088620342407,0.009747932256794014,0.007087313047279662,1.4912284626039814e-06,0.00013307605296426902
