Annual Card Turnover,Average Transaction Amount,Is Registered,Accepts Card,Mastercard Debit,Visa Debit,Mastercard Credit,Visa Credit,Mastercard Business Debit,Visa Business Debit,MCC Category,MCC Category group,Total Annual Transaction Fees,Current Provider Grouped
700000,30,No,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Retail Outlet Services,Other,11829.999999999998,Other
10000,2000,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,168.99999999999997,None
400000,9,Yes,Yes,0.003734222222222222,0.004490222222222222,0.0025102222222222223,0.0026542222222222223,0.002310222222222222,0.0023542222222222224,Miscellaneous Stores,Miscellaneous Stores,2776.8888888888887,Other
3000,15,No,No,0.004213333333333334,0.005653333333333333,0.0015893333333333332,0.0017173333333333333,0.0015413333333333334,0.0016453333333333333,Miscellaneous Stores,Miscellaneous Stores,29.080000000000005,None
1200000,50,Yes,No,0.0014080000000000002,0.0019120000000000003,0.000624,0.000736,0.00048,0.0005200000000000001,Miscellaneous Stores,Miscellaneous Stores,4416.0,None
50000,100,No,No,0.0030800000000000003,0.00452,0.000456,0.000584,0.00040800000000000005,0.0005120000000000001,Professional Services and Membership Organizations,Other,428.00000000000006,None
350000,285,No,Yes,0.0015452631578947368,0.0022652631578947368,0.0003932631578947369,0.0005372631578947368,0.00018526315789473685,0.00022526315789473685,Business Services,Other,1618.842105263158,Other
150000,150,Yes,No,0.0017733333333333334,0.0024933333333333335,0.0005829333333333333,0.0007077333333333334,0.0005013333333333333,0.0005853333333333333,Business Services,Other,746.5999999999999,None
200000,20,No,No,0.00394,0.00466,0.0027496,0.0028744,0.0026680000000000002,0.002752,Miscellaneous Stores,Miscellaneous Stores,1428.8,None
200000,15,Yes,Yes,0.004773333333333333,0.005493333333333334,0.0035829333333333335,0.0037077333333333335,0.0035013333333333337,0.0035853333333333336,Miscellaneous Stores,Miscellaneous Stores,1595.4666666666667,Other
15000,50,No,No,0.0031000000000000003,0.00445,0.000768,0.0009519999999999999,0.000516,0.0005740000000000001,Miscellaneous Stores,Miscellaneous Stores,125.39999999999999,None
250000,100,Yes,Yes,0.0017040000000000002,0.002406,0.0005847999999999999,0.0007272,0.00043999999999999996,0.00051,Clothing Stores,Other,1218.0,Other
364000,10,No,Yes,0.0035120000000000004,0.004268,0.002256,0.002384,0.002088,0.002132,Miscellaneous Stores,Miscellaneous Stores,2416.96,Other
100000,15,No,No,0.004213333333333334,0.005653333333333333,0.0015893333333333332,0.0017173333333333333,0.0015413333333333334,0.0016453333333333333,Miscellaneous Stores,Miscellaneous Stores,969.3333333333335,None
5000,1500,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Miscellaneous Stores,Miscellaneous Stores,87.50000000000001,None
10000,10,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Retail Outlet Services,Other,168.99999999999997,None
1000,20,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,16.9,None
450000,25,Yes,Yes,0.0026040000000000004,0.003306,0.0014847999999999999,0.0016271999999999999,0.0013399999999999998,0.00141,Miscellaneous Stores,Miscellaneous Stores,2597.4,Other
550000,50,Yes,No,0.00166,0.00229,0.00064,0.00076,0.00048,0.0005200000000000001,Clothing Stores,Other,2392.5,None
340000,12,Yes,No,0.0039040000000000004,0.004606000000000001,0.0027848,0.0029272,0.00264,0.00271,Miscellaneous Stores,Miscellaneous Stores,2404.48,None
10000,10,No,No,0.004880000000000001,0.00632,0.002256,0.002384,0.002208,0.0023120000000000003,Miscellaneous Stores,Miscellaneous Stores,103.60000000000001,None
50000,157,Yes,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Retail Outlet Services,Other,844.9999999999999,Other
150000,35,No,Yes,0.0028685714285714287,0.003588571428571429,0.0016781714285714286,0.0018029714285714286,0.0015965714285714285,0.0016805714285714286,Miscellaneous Stores,Miscellaneous Stores,910.8857142857141,Other
150000,2500,No,Yes,0.0014520000000000002,0.002172,0.00033200000000000005,0.000492,0.00018,0.000264,Clothing Stores,Other,724.8,Other
20000,25,No,Yes,0.00368,0.00512,0.001056,0.0011840000000000002,0.001008,0.0011120000000000001,Miscellaneous Stores,Miscellaneous Stores,183.20000000000002,Other
25000,5,No,No,0.006880000000000001,0.008320000000000001,0.004256,0.004384,0.004208,0.004312,Miscellaneous Stores,Miscellaneous Stores,309.0,None
20000,20,No,Yes,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Transportation Services,Other,200.0,Other
100457,384,Yes,Yes,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,1506.855,Other
25000,1000,Yes,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Contracted Services,Other,375.0,None
120000,111,Yes,Yes,0.0017102702702702704,0.00243027027027027,0.0005902702702702703,0.0007502702702702703,0.0004382702702702703,0.0005222702702702703,Retail Outlet Services,Other,610.8324324324324,Other
10000,250,No,No,0.0029600000000000004,0.0044,0.000336,0.000464,0.000288,0.00039200000000000004,Business Services,Other,84.4,None
250000,500,No,No,0.003564,0.005346,0.0003168,0.00047519999999999995,0.00015920000000000002,0.0002388,Miscellaneous Stores,Miscellaneous Stores,2524.9999999999995,None
60000,12,Yes,No,0.0039040000000000004,0.004606000000000001,0.0027848,0.0029272,0.00264,0.00271,Miscellaneous Stores,Miscellaneous Stores,424.32000000000005,None
1000000,5,No,Yes,0.011476,0.012214,0.01024,0.01036,0.01008,0.01012,Business Services,Other,14490.0,Other
60000,20,No,Yes,0.0031600000000000005,0.004240000000000001,0.001288,0.0014320000000000001,0.001108,0.001162,Retail Outlet Services,Other,443.40000000000003,Other
550000,20,Yes,No,0.00226,0.00289,0.00124,0.00136,0.00108,0.0011200000000000001,Miscellaneous Stores,Miscellaneous Stores,2722.5,None
500000,150,Yes,Yes,0.0015733333333333335,0.0022933333333333334,0.00038933333333333333,0.0005173333333333334,0.00021733333333333335,0.0002593333333333333,Business Services,Other,2291.6666666666665,Other
30000,20,Yes,Yes,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Miscellaneous Stores,Miscellaneous Stores,300.0,Other
100000,20,No,No,0.00394,0.00466,0.0027496,0.0028744,0.0026680000000000002,0.002752,Miscellaneous Stores,Miscellaneous Stores,714.4,None
2000,20,Yes,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,33.8,Other
100000,25,Yes,Yes,0.0026040000000000004,0.003306,0.0014847999999999999,0.0016271999999999999,0.0013399999999999998,0.00141,Miscellaneous Stores,Miscellaneous Stores,577.2,Other
5000,250,No,No,0.0029600000000000004,0.0044,0.000336,0.000464,0.000288,0.00039200000000000004,Contracted Services,Other,42.2,None
300000,15,Yes,Yes,0.002953333333333334,0.003763333333333334,0.0016213333333333334,0.0017653333333333334,0.0014253333333333334,0.0014713333333333332,Miscellaneous Stores,Miscellaneous Stores,1900.0000000000005,Other
20000,15,Yes,Yes,0.004213333333333334,0.005653333333333333,0.0015893333333333332,0.0017173333333333333,0.0015413333333333334,0.0016453333333333333,Miscellaneous Stores,Miscellaneous Stores,193.86666666666667,Other
100000,20,No,Yes,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Transportation Services,Other,1500.0,Other
450000,19,Yes,No,0.0024926315789473687,0.0032126315789473684,0.0013086315789473683,0.0014366315789473684,0.0011366315789473685,0.0011786315789473684,Miscellaneous Stores,Miscellaneous Stores,2476.184210526316,None
20000,20,Yes,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,300.0,None
50000,100,No,No,0.0022640000000000004,0.003146,0.0007880000000000001,0.0009320000000000001,0.0006760000000000001,0.000764,Clothing Stores,Other,303.5,None
10000,90,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Agricultural Services,Other,168.99999999999997,None
150000,15,Yes,No,0.004773333333333333,0.005493333333333334,0.0035829333333333335,0.0037077333333333335,0.0035013333333333337,0.0035853333333333336,Miscellaneous Stores,Miscellaneous Stores,1196.6,None
2000000,6000,Yes,No,0.0009753333333333336,0.0014613333333333334,0.00017933333333333335,0.00026733333333333334,7.933333333333334e-05,0.00011733333333333334,Miscellaneous Stores,Miscellaneous Stores,6126.666666666667,None
200000,10000,No,No,0.001445,0.002165,0.0002546,0.00037940000000000006,0.00017300000000000003,0.000257,Retail Outlet Services,Other,929.8,None
115000,70,No,Yes,0.0021542857142857145,0.002874285714285714,0.0009638857142857143,0.0010886857142857144,0.0008822857142857144,0.0009662857142857142,Clothing Stores,Other,616.202857142857,Other
1000,10,Yes,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Miscellaneous Stores,Miscellaneous Stores,17.500000000000004,None
16000,70,Yes,Yes,0.0022285714285714287,0.0031285714285714285,0.0008125714285714286,0.0010045714285714285,0.0006045714285714286,0.0006925714285714286,Miscellaneous Stores,Miscellaneous Stores,101.25714285714288,Other
260000,3,No,Yes,0.003564,0.005346,0.0003168,0.00047519999999999995,0.00015920000000000002,0.0002388,Retail Outlet Services,Other,2626.0,Other
1500,30,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Miscellaneous Stores,Miscellaneous Stores,26.250000000000007,None
400000,25,Yes,No,0.003548,0.004322,0.0022656,0.0023984,0.0020800000000000003,0.00212,Miscellaneous Stores,Miscellaneous Stores,2693.6,None
120000,20,No,Yes,0.00394,0.00466,0.0027496,0.0028744,0.0026680000000000002,0.002752,Miscellaneous Stores,Miscellaneous Stores,857.28,Other
1100000,10,Yes,Yes,0.006476,0.007214,0.00524,0.00536,0.00508,0.00512,Retail Outlet Services,Other,10439.0,Other
125000,523,Yes,Yes,0.002918240917782027,0.004358240917782027,0.0002942409177820268,0.00042224091778202675,0.0002462409177820268,0.00035024091778202684,Professional Services and Membership Organizations,Other,1049.7801147227533,Other
416000,15,Yes,Yes,0.0034040000000000003,0.004106,0.0022848,0.0024272,0.00214,0.00221,Miscellaneous Stores,Miscellaneous Stores,2733.952,Other
300000,200,No,Yes,0.0017980000000000001,0.0025720000000000005,0.0005156,0.0006484,0.00033,0.00037,Contracted Services,Other,1495.1999999999998,Other
100000,25,Yes,Yes,0.0022400000000000002,0.00296,0.001056,0.0011840000000000002,0.000884,0.0009260000000000001,Miscellaneous Stores,Miscellaneous Stores,525.0,Other
250000,80,Yes,No,0.0017790000000000002,0.002481,0.0006598,0.0008022000000000001,0.000515,0.000585,Miscellaneous Stores,Miscellaneous Stores,1236.75,None
5000,50,Yes,Yes,0.0032800000000000004,0.00472,0.000656,0.000784,0.000608,0.0007120000000000001,Miscellaneous Stores,Miscellaneous Stores,43.800000000000004,Other
20000,60,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Clothing Stores,Other,350.00000000000006,None
80000,27,Yes,Yes,0.002515111111111111,0.0032171111111111116,0.001395911111111111,0.001538311111111111,0.001251111111111111,0.0013211111111111112,Miscellaneous Stores,Miscellaneous Stores,454.6488888888889,Other
80000,30,Yes,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,1200.0,None
100000,5,Yes,No,0.003564,0.005346,0.0003168,0.00047519999999999995,0.00015920000000000002,0.0002388,Business Services,Other,1009.9999999999999,None
100000,8,No,Yes,0.007690000000000001,0.00841,0.0064996,0.006624400000000001,0.006418,0.006502,Miscellaneous Stores,Miscellaneous Stores,1089.4,Other
5000,10,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Retail Outlet Services,Other,87.50000000000001,None
20000,15,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,337.99999999999994,None
60000,2000,Yes,Yes,0.0015270000000000001,0.002283,0.00032219999999999997,0.00047579999999999996,0.000131,0.000189,Retail Outlet Services,Other,291.17999999999995,Other
80000,200,Yes,Yes,0.001662,0.002418,0.00045719999999999995,0.0006108,0.00026599999999999996,0.00032399999999999996,Miscellaneous Stores,Miscellaneous Stores,399.03999999999996,Other
80000,25,Yes,No,0.0029600000000000004,0.00404,0.0011200000000000001,0.00128,0.0009040000000000001,0.000956,Miscellaneous Stores,Miscellaneous Stores,580.8,None
1000,20,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Business Services,Other,16.9,None
10000,1000,Yes,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,150.0,None
50000,15,Yes,Yes,0.0034933333333333335,0.004573333333333334,0.0016213333333333334,0.0017653333333333334,0.0014413333333333333,0.0014953333333333333,Miscellaneous Stores,Miscellaneous Stores,386.16666666666674,Other
450000,15,Yes,Yes,0.0027733333333333334,0.0034933333333333335,0.0015893333333333332,0.0017173333333333333,0.0014173333333333334,0.0014593333333333333,Retail Outlet Services,Other,2602.5,Other
40000,70,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Miscellaneous Stores,Miscellaneous Stores,700.0000000000001,None
1000,10,No,No,0.004880000000000001,0.00632,0.002256,0.002384,0.002208,0.0023120000000000003,Business Services,Other,10.36,None
50000,30,Yes,Yes,0.003430666666666667,0.004312666666666667,0.001954666666666667,0.0020986666666666666,0.0018426666666666667,0.001930666666666667,Clothing Stores,Other,361.83333333333337,Other
50000,10,Yes,No,0.00434,0.005510000000000001,0.002336,0.002504,0.002112,0.0021680000000000002,Miscellaneous Stores,Miscellaneous Stores,448.5,None
50000,20,Yes,No,0.0033400000000000005,0.00451,0.001336,0.0015040000000000001,0.001112,0.001168,Business Services,Other,398.5,None
200000,20,Yes,No,0.0029040000000000003,0.0036060000000000003,0.0017848,0.0019272,0.00164,0.0017100000000000001,Retail Outlet Services,Other,1214.4,None
50000,1000,Yes,Yes,0.0018300000000000002,0.0027300000000000002,0.00041400000000000003,0.000606,0.00020600000000000002,0.00029400000000000004,Contracted Services,Other,296.5,Other
700000,8,Yes,Yes,0.0037600000000000003,0.00439,0.0027400000000000002,0.00286,0.0025800000000000003,0.00262,Miscellaneous Stores,Miscellaneous Stores,4515.0,Other
150000,300,Yes,Yes,0.0016120000000000002,0.002368,0.0004072,0.0005608,0.000216,0.000274,Transportation Services,Other,740.7,Other
20000,1000,No,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Transportation Services,Other,337.99999999999994,Other
30000,5,No,Yes,0.006880000000000001,0.008320000000000001,0.004256,0.004384,0.004208,0.004312,Professional Services and Membership Organizations,Other,370.80000000000007,Other
88000,15,Yes,Yes,0.005097333333333334,0.005979333333333333,0.0036213333333333336,0.0037653333333333336,0.0035093333333333335,0.0035973333333333335,Miscellaneous Stores,Miscellaneous Stores,783.4933333333333,Other
15000,10,Yes,Yes,0.0047,0.00605,0.002368,0.002552,0.002116,0.002174,Business Services,Other,149.39999999999998,Other
120000,10,Yes,No,0.00644,0.00716,0.0052496,0.0053744000000000005,0.005168,0.005252,Miscellaneous Stores,Miscellaneous Stores,1157.28,None
1000,75,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Professional Services and Membership Organizations,Other,16.9,None
200000,20,Yes,Yes,0.00394,0.00466,0.0027496,0.0028744,0.0026680000000000002,0.002752,Miscellaneous Stores,Miscellaneous Stores,1428.8,Other
75000,5,Yes,Yes,0.0075120000000000004,0.008268000000000001,0.0063072,0.0064608,0.006116,0.006174,Retail Outlet Services,Other,812.85,Other
1200000,10,Yes,Yes,0.0030080000000000003,0.0035120000000000004,0.002224,0.002336,0.0020800000000000003,0.00212,Miscellaneous Stores,Miscellaneous Stores,6336.0,Other
250000,20,No,Yes,0.004048,0.004822,0.0027656,0.0028984,0.0025800000000000003,0.00262,Miscellaneous Stores,Miscellaneous Stores,1808.5,Other
400000,60,Yes,Yes,0.0023813333333333334,0.0031553333333333338,0.0010989333333333334,0.0012317333333333334,0.0009133333333333334,0.0009533333333333334,Clothing Stores,Other,2226.9333333333334,Other
500000,20,No,Yes,0.0024400000000000003,0.00316,0.001256,0.001384,0.0010840000000000001,0.001126,Miscellaneous Stores,Miscellaneous Stores,2725.0,Other
50000,70,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,844.9999999999999,None
10000,5,No,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Contracted Services,Other,150.0,None
7000,25,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,118.29999999999998,None
5000,10,No,No,0.004880000000000001,0.00632,0.002256,0.002384,0.002208,0.0023120000000000003,Business Services,Other,51.800000000000004,None
1500,50,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Retail Outlet Services,Other,26.250000000000007,None
10000,60,No,No,0.0032133333333333337,0.004653333333333333,0.0005893333333333333,0.0007173333333333333,0.0005413333333333333,0.0006453333333333334,Business Services,Other,86.93333333333334,None
20000,40,No,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Professional Services and Membership Organizations,Other,300.0,None
20000,200,Yes,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,337.99999999999994,Other
7000,10,No,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,105.0,None
15,10,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,0.25349999999999995,None
40000,45,No,No,0.0028751111111111113,0.0037571111111111112,0.0013991111111111112,0.0015431111111111112,0.001287111111111111,0.0013751111111111112,Miscellaneous Stores,Miscellaneous Stores,267.24444444444447,None
500000,250,No,Yes,0.00152,0.0022400000000000002,0.000336,0.000464,0.00016400000000000003,0.00020600000000000002,Business Services,Other,2265.0,Other
6000,5,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Professional Services and Membership Organizations,Other,101.39999999999999,None
600000,6,Yes,Yes,0.004593333333333334,0.005223333333333333,0.0035733333333333337,0.0036933333333333336,0.0034133333333333338,0.0034533333333333334,Miscellaneous Stores,Miscellaneous Stores,4370.0,Other
1000,60,Yes,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Business Services,Other,14.999999999999998,None
190000,10,No,No,0.00644,0.00716,0.0052496,0.0053744000000000005,0.005168,0.005252,Retail Outlet Services,Other,1832.3600000000001,None
900000,30,Yes,Yes,0.0016746666666666668,0.002178666666666667,0.0008906666666666666,0.0010026666666666667,0.0007466666666666666,0.0007866666666666666,Miscellaneous Stores,Miscellaneous Stores,3552.0000000000005,Other
150000,20,No,Yes,0.00394,0.00466,0.0027496,0.0028744,0.0026680000000000002,0.002752,Miscellaneous Stores,Miscellaneous Stores,1071.6,Other
170000,9,Yes,Yes,0.005102222222222222,0.006542222222222222,0.0024782222222222224,0.0026062222222222224,0.002430222222222222,0.0025342222222222224,Miscellaneous Stores,Miscellaneous Stores,1798.9777777777779,Other
570000,50,No,Yes,0.00204,0.00276,0.000888,0.001032,0.0006799999999999999,0.0007199999999999999,Miscellaneous Stores,Miscellaneous Stores,2918.4000000000005,Other
75000,60,Yes,Yes,0.0032133333333333337,0.004653333333333333,0.0005893333333333333,0.0007173333333333333,0.0005413333333333333,0.0006453333333333334,Miscellaneous Stores,Miscellaneous Stores,651.9999999999999,Other
15000,1000,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Professional Services and Membership Organizations,Other,253.49999999999997,None
10000,20,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Professional Services and Membership Organizations,Other,168.99999999999997,None
50000,7,Yes,Yes,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Retail Outlet Services,Other,500.0,Other
150000,20,Yes,Yes,0.0029040000000000003,0.0036060000000000003,0.0017848,0.0019272,0.00164,0.0017100000000000001,Miscellaneous Stores,Miscellaneous Stores,910.8000000000001,Other
48000,130,Yes,Yes,0.005234769230769231,0.00773676923076923,0.0006755692307692308,0.0008979692307692307,0.00038996923076923076,0.00046956923076923074,Business Services,Other,684.036923076923,Other
3000,25,No,No,0.00368,0.00512,0.001056,0.0011840000000000002,0.001008,0.0011120000000000001,Professional Services and Membership Organizations,Other,27.480000000000004,None
108000,20,No,Yes,0.00394,0.00466,0.0027496,0.0028744,0.0026680000000000002,0.002752,Miscellaneous Stores,Miscellaneous Stores,771.552,Other
20000,60,No,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,337.99999999999994,Other
2100000,10,Yes,Yes,0.0029720000000000002,0.003458,0.002176,0.002264,0.002076,0.002114,Miscellaneous Stores,Miscellaneous Stores,10626.0,Other
100000,8,Yes,Yes,0.005154000000000001,0.005856,0.0040348,0.0041772,0.00389,0.00396,Miscellaneous Stores,Miscellaneous Stores,832.2,Other
150000,20,No,Yes,0.0028000000000000004,0.0037,0.0012720000000000001,0.001408,0.001096,0.001144,Clothing Stores,Other,963.0000000000001,Other
150000,7,Yes,Yes,0.008582857142857142,0.009302857142857142,0.007392457142857143,0.007517257142857143,0.007310857142857142,0.007394857142857142,Miscellaneous Stores,Miscellaneous Stores,1768.0285714285712,Other
30000,1000,Yes,No,0.0029000000000000002,0.00434,0.000276,0.000404,0.000228,0.00033200000000000005,Contracted Services,Other,251.40000000000003,None
10000,10,Yes,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,150.0,None
100000,150,Yes,Yes,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Travel,Other,1750.0000000000002,Other
1500000,40,No,Yes,0.0015080000000000002,0.0020120000000000003,0.000724,0.0008359999999999999,0.00058,0.00062,Clothing Stores,Other,5670.000000000001,Other
50000,5000,Yes,No,0.0028840000000000003,0.004324,0.00026,0.000388,0.000212,0.00031600000000000004,Business Services,Other,418.20000000000005,None
50000,1000,Yes,No,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Professional Services and Membership Organizations,Other,500.0,None
3000,60,Yes,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Clothing Stores,Other,50.699999999999996,Other
5000,10,No,No,0.004880000000000001,0.00632,0.002256,0.002384,0.002208,0.0023120000000000003,Professional Services and Membership Organizations,Other,51.800000000000004,None
80000,110,No,Yes,0.002072727272727273,0.0029727272727272727,0.0006567272727272728,0.0008487272727272727,0.00044872727272727273,0.0005367272727272727,Miscellaneous Stores,Miscellaneous Stores,493.8181818181818,Other
140000,10,Yes,No,0.004404,0.005106,0.0032848,0.0034272,0.00314,0.00321,Miscellaneous Stores,Miscellaneous Stores,1060.08,None
12000,5,Yes,Yes,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Miscellaneous Stores,Miscellaneous Stores,120.00000000000001,Other
200000,10,No,Yes,0.00644,0.00716,0.0052496,0.0053744000000000005,0.005168,0.005252,Professional Services and Membership Organizations,Other,1928.8,Other
15000,30,Yes,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Business Services,Other,253.49999999999997,Other
100000,7,Yes,Yes,0.008582857142857142,0.009302857142857142,0.007392457142857143,0.007517257142857143,0.007310857142857142,0.007394857142857142,Miscellaneous Stores,Miscellaneous Stores,1178.6857142857143,Other
200000,15,Yes,Yes,0.0034040000000000003,0.004106,0.0022848,0.0024272,0.00214,0.00221,Miscellaneous Stores,Miscellaneous Stores,1314.4,Other
320000,50,No,Yes,0.002548,0.0033220000000000003,0.0012656,0.0013984000000000002,0.00108,0.0011200000000000001,Miscellaneous Stores,Miscellaneous Stores,1834.88,Other
50000,25,Yes,Yes,0.003764,0.004646,0.002288,0.002432,0.002176,0.002264,Retail Outlet Services,Other,378.5,Other
90000,900,Yes,Yes,0.0018195555555555558,0.0027015555555555556,0.0003435555555555556,0.0004875555555555556,0.0002315555555555556,0.00031955555555555556,Business Services,Other,506.29999999999995,Other
200000,1500,Yes,Yes,0.0015320000000000002,0.002288,0.0003272,0.0004808,0.000136,0.000194,Retail Outlet Services,Other,971.5999999999998,Other
200000,175,Yes,No,0.0016834285714285716,0.0024394285714285716,0.0004786285714285714,0.0006322285714285714,0.0002874285714285714,0.0003454285714285714,Business Services,Other,1001.8857142857141,None
500000,30,Yes,Yes,0.0024400000000000003,0.00316,0.001288,0.0014320000000000001,0.00108,0.0011200000000000001,Retail Outlet Services,Other,2760.0,Other
20000,35,No,No,0.0034514285714285714,0.004891428571428572,0.0008274285714285714,0.0009554285714285715,0.0007794285714285715,0.0008834285714285715,Clothing Stores,Other,178.62857142857143,None
750000,120,No,No,0.0019286666666666669,0.002684666666666667,0.0006662666666666667,0.0007910666666666667,0.0004966666666666667,0.0005366666666666667,Retail Outlet Services,Other,3765.5,None
80000,600,Yes,Yes,0.001562,0.002318,0.0003572,0.0005108,0.000166,0.000224,Business Services,Other,391.03999999999996,Other
150000,10,Yes,Yes,0.004404,0.005106,0.0032848,0.0034272,0.00314,0.00321,Miscellaneous Stores,Miscellaneous Stores,1135.8000000000002,Other
600000,65,No,Yes,0.0019015384615384617,0.0026215384615384616,0.0007495384615384616,0.0008935384615384616,0.0005415384615384616,0.0005815384615384616,Retail Outlet Services,Other,2988.923076923077,Other
340000,12,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Miscellaneous Stores,Miscellaneous Stores,5950.0,None
500000,15,Yes,Yes,0.0034040000000000003,0.004106,0.0022848,0.0024272,0.00214,0.00221,Business Services,Other,3286.0,Other
1000000,1000,Yes,Yes,0.0010280000000000003,0.0015320000000000004,0.00024399999999999997,0.000356,0.0001,0.00014000000000000001,Miscellaneous Stores,Miscellaneous Stores,3300.0,Other
25000,52,Yes,Yes,0.003264615384615385,0.004704615384615384,0.0006406153846153847,0.0007686153846153846,0.0005926153846153846,0.0006966153846153847,Professional Services and Membership Organizations,Other,218.61538461538464,Other
15000,15,No,Yes,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Miscellaneous Stores,Miscellaneous Stores,150.0,Other
48000,10,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Business Services,Other,811.1999999999999,None
3000,30,No,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Contracted Services,Other,50.699999999999996,Other
