Annual Card Turnover,Average Transaction Amount,Is Registered,Accepts Card,Mastercard Debit,Visa Debit,Mastercard Credit,Visa Credit,Mastercard Business Debit,Visa Business Debit,MCC Category,MCC Category group,Total Annual Transaction Fees,Current Provider Grouped
120000,20,No,Yes,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Miscellaneous Stores,Miscellaneous Stores,857.28,Other
1100000,10,Yes,Yes,0.06476,0.06476,0.077,0.077,0.08600000000000001,0.08600000000000001,Retail Outlet Services,Other,10439.0,Other
125000,523,Yes,Yes,1.5262400000000003,1.5262400000000003,1.5262400000000003,1.5262400000000003,4.915280000000001,4.915280000000001,Professional Services and Membership Organizations,Other,1049.7801147227533,Other
416000,15,Yes,Yes,0.05106,0.05106,0.07806,0.07806,0.12450000000000001,0.12450000000000001,Miscellaneous Stores,Miscellaneous Stores,2733.952,Other
300000,200,No,Yes,0.3596,0.3596,0.6476000000000001,0.6476000000000001,0.77,0.77,Contracted Services,Other,1495.1999999999998,Other
100000,25,Yes,Yes,0.05600000000000001,0.05600000000000001,0.09200000000000001,0.09200000000000001,0.1145,0.1145,Miscellaneous Stores,Miscellaneous Stores,525.0,Other
250000,80,Yes,No,0.14232,0.14232,0.28632,0.28632,0.5340000000000001,0.5340000000000001,Miscellaneous Stores,Miscellaneous Stores,1236.75,None
5000,50,Yes,Yes,0.164,0.164,0.164,0.164,0.48800000000000004,0.48800000000000004,Miscellaneous Stores,Miscellaneous Stores,43.800000000000004,Other
20000,60,No,No,0.37800000000000006,0.37800000000000006,0.37800000000000006,0.37800000000000006,0.37800000000000006,0.37800000000000006,Clothing Stores,Other,350.00000000000006,None
80000,27,Yes,Yes,0.067908,0.067908,0.116508,0.116508,0.20010000000000003,0.20010000000000003,Miscellaneous Stores,Miscellaneous Stores,454.6488888888889,Other
80000,30,Yes,No,0.162,0.162,0.162,0.162,0.162,0.162,Miscellaneous Stores,Miscellaneous Stores,1200.0,None
100000,5,Yes,No,0.01782,0.01782,0.01782,0.01782,0.035820000000000005,0.035820000000000005,Business Services,Other,1009.9999999999999,None
100000,8,No,Yes,0.061520000000000005,0.061520000000000005,0.072464,0.072464,0.11048000000000002,0.11048000000000002,Miscellaneous Stores,Miscellaneous Stores,1089.4,Other
5000,10,No,No,0.06300000000000001,0.06300000000000001,0.06300000000000001,0.06300000000000001,0.06300000000000001,0.06300000000000001,Retail Outlet Services,Other,87.50000000000001,None
20000,15,No,No,0.09126,0.09126,0.09126,0.09126,0.09126,0.09126,Miscellaneous Stores,Miscellaneous Stores,337.99999999999994,None
60000,2000,Yes,Yes,3.054,3.054,6.941999999999999,6.941999999999999,10.469999999999999,10.469999999999999,Retail Outlet Services,Other,291.17999999999995,Other
80000,200,Yes,Yes,0.33240000000000003,0.33240000000000003,0.7212,0.7212,1.074,1.074,Miscellaneous Stores,Miscellaneous Stores,399.03999999999996,Other
80000,25,Yes,No,0.074,0.074,0.11,0.11,0.137,0.137,Miscellaneous Stores,Miscellaneous Stores,580.8,None
1000,20,No,No,0.12168,0.12168,0.12168,0.12168,0.12168,0.12168,Business Services,Other,16.9,None
10000,1000,Yes,No,5.3999999999999995,5.3999999999999995,5.3999999999999995,5.3999999999999995,5.3999999999999995,5.3999999999999995,Miscellaneous Stores,Miscellaneous Stores,150.0,None
50000,15,Yes,Yes,0.0524,0.0524,0.06860000000000001,0.06860000000000001,0.09290000000000001,0.09290000000000001,Miscellaneous Stores,Miscellaneous Stores,386.16666666666674,Other
450000,15,Yes,Yes,0.0416,0.0416,0.0632,0.0632,0.0767,0.0767,Retail Outlet Services,Other,2602.5,Other
40000,70,No,No,0.441,0.441,0.441,0.441,0.441,0.441,Miscellaneous Stores,Miscellaneous Stores,700.0000000000001,None
1000,10,No,No,0.0488,0.0488,0.0488,0.0488,0.11360000000000002,0.11360000000000002,Business Services,Other,10.36,None
50000,30,Yes,Yes,0.10292000000000001,0.10292000000000001,0.14720000000000003,0.14720000000000003,0.2876,0.2876,Clothing Stores,Other,361.83333333333337,Other
50000,10,Yes,No,0.04340000000000001,0.04340000000000001,0.057800000000000004,0.057800000000000004,0.07039999999999999,0.07039999999999999,Miscellaneous Stores,Miscellaneous Stores,448.5,None
50000,20,Yes,No,0.06680000000000001,0.06680000000000001,0.0956,0.0956,0.12079999999999999,0.12079999999999999,Business Services,Other,398.5,None
200000,20,Yes,No,0.05808,0.05808,0.09408,0.09408,0.15600000000000003,0.15600000000000003,Retail Outlet Services,Other,1214.4,None
50000,1000,Yes,Yes,1.83,1.83,4.3500000000000005,4.3500000000000005,7.950000000000001,7.950000000000001,Contracted Services,Other,296.5,Other
700000,8,Yes,Yes,0.030080000000000003,0.030080000000000003,0.0416,0.0416,0.0488,0.0488,Miscellaneous Stores,Miscellaneous Stores,4515.0,Other
150000,300,Yes,Yes,0.4835999999999999,0.4835999999999999,1.0668,1.0668,1.5959999999999999,1.5959999999999999,Transportation Services,Other,740.7,Other
20000,1000,No,Yes,6.084,6.084,6.084,6.084,6.084,6.084,Transportation Services,Other,337.99999999999994,Other
30000,5,No,Yes,0.0344,0.0344,0.0344,0.0344,0.06680000000000001,0.06680000000000001,Professional Services and Membership Organizations,Other,370.80000000000007,Other
88000,15,Yes,Yes,0.07646,0.07646,0.09860000000000002,0.09860000000000002,0.1688,0.1688,Miscellaneous Stores,Miscellaneous Stores,783.4933333333333,Other
15000,10,Yes,Yes,0.047,0.047,0.061399999999999996,0.061399999999999996,0.0722,0.0722,Business Services,Other,149.39999999999998,Other
120000,10,Yes,No,0.0644,0.0644,0.07808000000000001,0.07808000000000001,0.1256,0.1256,Miscellaneous Stores,Miscellaneous Stores,1157.28,None
1000,75,No,No,0.45629999999999993,0.45629999999999993,0.45629999999999993,0.45629999999999993,0.45629999999999993,0.45629999999999993,Professional Services and Membership Organizations,Other,16.9,None
200000,20,Yes,Yes,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Miscellaneous Stores,Miscellaneous Stores,1428.8,Other
75000,5,Yes,Yes,0.037559999999999996,0.037559999999999996,0.04728,0.04728,0.0561,0.0561,Retail Outlet Services,Other,812.85,Other
1200000,10,Yes,Yes,0.030080000000000003,0.030080000000000003,0.0452,0.0452,0.05600000000000001,0.05600000000000001,Miscellaneous Stores,Miscellaneous Stores,6336.0,Other
250000,20,No,Yes,0.08096,0.08096,0.10976,0.10976,0.12200000000000001,0.12200000000000001,Miscellaneous Stores,Miscellaneous Stores,1808.5,Other
400000,60,Yes,Yes,0.14288,0.14288,0.22928000000000004,0.22928000000000004,0.266,0.266,Clothing Stores,Other,2226.9333333333334,Other
500000,20,No,Yes,0.0488,0.0488,0.0776,0.0776,0.0956,0.0956,Miscellaneous Stores,Miscellaneous Stores,2725.0,Other
50000,70,Yes,No,0.4258799999999999,0.4258799999999999,0.4258799999999999,0.4258799999999999,0.4258799999999999,0.4258799999999999,Miscellaneous Stores,Miscellaneous Stores,844.9999999999999,None
10000,5,No,No,0.027,0.027,0.027,0.027,0.027,0.027,Contracted Services,Other,150.0,None
7000,25,No,No,0.15209999999999999,0.15209999999999999,0.15209999999999999,0.15209999999999999,0.15209999999999999,0.15209999999999999,Miscellaneous Stores,Miscellaneous Stores,118.29999999999998,None
5000,10,No,No,0.0488,0.0488,0.0488,0.0488,0.11360000000000002,0.11360000000000002,Business Services,Other,51.800000000000004,None
1500,50,No,No,0.31500000000000006,0.31500000000000006,0.31500000000000006,0.31500000000000006,0.31500000000000006,0.31500000000000006,Retail Outlet Services,Other,26.250000000000007,None
10000,60,No,No,0.1928,0.1928,0.1928,0.1928,0.5816000000000001,0.5816000000000001,Business Services,Other,86.93333333333334,None
20000,40,No,No,0.216,0.216,0.216,0.216,0.216,0.216,Professional Services and Membership Organizations,Other,300.0,None
20000,200,Yes,Yes,1.2167999999999999,1.2167999999999999,1.2167999999999999,1.2167999999999999,1.2167999999999999,1.2167999999999999,Miscellaneous Stores,Miscellaneous Stores,337.99999999999994,Other
7000,10,No,No,0.054,0.054,0.054,0.054,0.054,0.054,Miscellaneous Stores,Miscellaneous Stores,105.0,None
15,10,No,No,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Miscellaneous Stores,Miscellaneous Stores,0.25349999999999995,None
40000,45,No,No,0.12938,0.12938,0.19580000000000003,0.19580000000000003,0.4064,0.4064,Miscellaneous Stores,Miscellaneous Stores,267.24444444444447,None
500000,250,No,Yes,0.38,0.38,0.74,0.74,0.9650000000000001,0.9650000000000001,Business Services,Other,2265.0,Other
6000,5,No,No,0.03042,0.03042,0.03042,0.03042,0.03042,0.03042,Professional Services and Membership Organizations,Other,101.39999999999999,None
600000,6,Yes,Yes,0.02756,0.02756,0.0362,0.0362,0.041600000000000005,0.041600000000000005,Miscellaneous Stores,Miscellaneous Stores,4370.0,Other
1000,60,Yes,No,0.324,0.324,0.324,0.324,0.324,0.324,Business Services,Other,14.999999999999998,None
190000,10,No,No,0.0644,0.0644,0.07808000000000001,0.07808000000000001,0.1256,0.1256,Retail Outlet Services,Other,1832.3600000000001,None
900000,30,Yes,Yes,0.05024000000000001,0.05024000000000001,0.0956,0.0956,0.128,0.128,Miscellaneous Stores,Miscellaneous Stores,3552.0000000000005,Other
150000,20,No,Yes,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Miscellaneous Stores,Miscellaneous Stores,1071.6,Other
170000,9,Yes,Yes,0.04592,0.04592,0.04592,0.04592,0.10424000000000001,0.10424000000000001,Miscellaneous Stores,Miscellaneous Stores,1798.9777777777779,Other
570000,50,No,Yes,0.10200000000000001,0.10200000000000001,0.19200000000000003,0.19200000000000003,0.21,0.21,Miscellaneous Stores,Miscellaneous Stores,2918.4000000000005,Other
75000,60,Yes,Yes,0.1928,0.1928,0.1928,0.1928,0.5816000000000001,0.5816000000000001,Miscellaneous Stores,Miscellaneous Stores,651.9999999999999,Other
15000,1000,Yes,No,6.084,6.084,6.084,6.084,6.084,6.084,Professional Services and Membership Organizations,Other,253.49999999999997,None
10000,20,No,No,0.12168,0.12168,0.12168,0.12168,0.12168,0.12168,Professional Services and Membership Organizations,Other,168.99999999999997,None
50000,7,Yes,Yes,0.025200000000000004,0.025200000000000004,0.025200000000000004,0.025200000000000004,0.025200000000000004,0.025200000000000004,Retail Outlet Services,Other,500.0,Other
150000,20,Yes,Yes,0.05808,0.05808,0.09408,0.09408,0.15600000000000003,0.15600000000000003,Miscellaneous Stores,Miscellaneous Stores,910.8000000000001,Other
48000,130,Yes,Yes,0.68052,0.68052,0.68052,0.68052,0.9613200000000002,0.9613200000000002,Business Services,Other,684.036923076923,Other
3000,25,No,No,0.09200000000000001,0.09200000000000001,0.09200000000000001,0.09200000000000001,0.254,0.254,Professional Services and Membership Organizations,Other,27.480000000000004,None
108000,20,No,Yes,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Miscellaneous Stores,Miscellaneous Stores,771.552,Other
20000,60,No,Yes,0.36504,0.36504,0.36504,0.36504,0.36504,0.36504,Miscellaneous Stores,Miscellaneous Stores,337.99999999999994,Other
2100000,10,Yes,Yes,0.029720000000000003,0.029720000000000003,0.0398,0.0398,0.0542,0.0542,Miscellaneous Stores,Miscellaneous Stores,10626.0,Other
100000,8,Yes,Yes,0.041232000000000005,0.041232000000000005,0.055632,0.055632,0.0804,0.0804,Miscellaneous Stores,Miscellaneous Stores,832.2,Other
150000,20,No,Yes,0.05600000000000001,0.05600000000000001,0.08120000000000001,0.08120000000000001,0.10640000000000001,0.10640000000000001,Clothing Stores,Other,963.0000000000001,Other
150000,7,Yes,Yes,0.06008000000000001,0.06008000000000001,0.06965600000000001,0.06965600000000001,0.10292000000000001,0.10292000000000001,Miscellaneous Stores,Miscellaneous Stores,1768.0285714285712,Other
30000,1000,Yes,No,2.9,2.9,2.9,2.9,9.38,9.38,Contracted Services,Other,251.40000000000003,None
10000,10,Yes,No,0.054,0.054,0.054,0.054,0.054,0.054,Miscellaneous Stores,Miscellaneous Stores,150.0,None
100000,150,Yes,Yes,0.9450000000000001,0.9450000000000001,0.9450000000000001,0.9450000000000001,0.9450000000000001,0.9450000000000001,Travel,Other,1750.0000000000002,Other
1500000,40,No,Yes,0.06032000000000001,0.06032000000000001,0.12079999999999999,0.12079999999999999,0.164,0.164,Clothing Stores,Other,5670.000000000001,Other
50000,5000,Yes,No,14.42,14.42,14.42,14.42,46.82000000000001,46.82000000000001,Business Services,Other,418.20000000000005,None
50000,1000,Yes,No,3.6,3.6,3.6,3.6,3.6,3.6,Professional Services and Membership Organizations,Other,500.0,None
3000,60,Yes,Yes,0.36504,0.36504,0.36504,0.36504,0.36504,0.36504,Clothing Stores,Other,50.699999999999996,Other
5000,10,No,No,0.0488,0.0488,0.0488,0.0488,0.11360000000000002,0.11360000000000002,Professional Services and Membership Organizations,Other,51.800000000000004,None
80000,110,No,Yes,0.228,0.228,0.5052,0.5052,0.9012000000000001,0.9012000000000001,Miscellaneous Stores,Miscellaneous Stores,493.8181818181818,Other
140000,10,Yes,No,0.044039999999999996,0.044039999999999996,0.06204,0.06204,0.09300000000000001,0.09300000000000001,Miscellaneous Stores,Miscellaneous Stores,1060.08,None
12000,5,Yes,Yes,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,Miscellaneous Stores,Miscellaneous Stores,120.00000000000001,Other
200000,10,No,Yes,0.0644,0.0644,0.07808000000000001,0.07808000000000001,0.1256,0.1256,Professional Services and Membership Organizations,Other,1928.8,Other
15000,30,Yes,Yes,0.18252,0.18252,0.18252,0.18252,0.18252,0.18252,Business Services,Other,253.49999999999997,Other
100000,7,Yes,Yes,0.06008000000000001,0.06008000000000001,0.06965600000000001,0.06965600000000001,0.10292000000000001,0.10292000000000001,Miscellaneous Stores,Miscellaneous Stores,1178.6857142857143,Other
200000,15,Yes,Yes,0.05106,0.05106,0.07806,0.07806,0.12450000000000001,0.12450000000000001,Miscellaneous Stores,Miscellaneous Stores,1314.4,Other
320000,50,No,Yes,0.1274,0.1274,0.19940000000000002,0.19940000000000002,0.22999999999999998,0.22999999999999998,Miscellaneous Stores,Miscellaneous Stores,1834.88,Other
50000,25,Yes,Yes,0.0941,0.0941,0.131,0.131,0.248,0.248,Retail Outlet Services,Other,378.5,Other
90000,900,Yes,Yes,1.6376,1.6376,2.966,2.966,7.178000000000001,7.178000000000001,Business Services,Other,506.29999999999995,Other
200000,1500,Yes,Yes,2.2979999999999996,2.2979999999999996,5.2139999999999995,5.2139999999999995,7.859999999999999,7.859999999999999,Retail Outlet Services,Other,971.5999999999998,Other
200000,175,Yes,No,0.2946,0.2946,0.6347999999999999,0.6347999999999999,0.9435,0.9435,Business Services,Other,1001.8857142857141,None
500000,30,Yes,Yes,0.0732,0.0732,0.12720000000000004,0.12720000000000004,0.138,0.138,Retail Outlet Services,Other,2760.0,Other
20000,35,No,No,0.1208,0.1208,0.1208,0.1208,0.3476,0.3476,Clothing Stores,Other,178.62857142857143,None
750000,120,No,No,0.23143999999999998,0.23143999999999998,0.38696,0.38696,0.48200000000000004,0.48200000000000004,Retail Outlet Services,Other,3765.5,None
80000,600,Yes,Yes,0.9371999999999999,0.9371999999999999,2.1035999999999997,2.1035999999999997,3.1619999999999995,3.1619999999999995,Business Services,Other,391.03999999999996,Other
150000,10,Yes,Yes,0.044039999999999996,0.044039999999999996,0.06204,0.06204,0.09300000000000001,0.09300000000000001,Miscellaneous Stores,Miscellaneous Stores,1135.8000000000002,Other
600000,65,No,Yes,0.12360000000000002,0.12360000000000002,0.24060000000000004,0.24060000000000004,0.264,0.264,Retail Outlet Services,Other,2988.923076923077,Other
340000,12,No,No,0.07560000000000003,0.07560000000000003,0.07560000000000003,0.07560000000000003,0.07560000000000003,0.07560000000000003,Miscellaneous Stores,Miscellaneous Stores,5950.0,None
500000,15,Yes,Yes,0.05106,0.05106,0.07806,0.07806,0.12450000000000001,0.12450000000000001,Business Services,Other,3286.0,Other
1000000,1000,Yes,Yes,1.0280000000000002,1.0280000000000002,2.5399999999999996,2.5399999999999996,3.62,3.62,Miscellaneous Stores,Miscellaneous Stores,3300.0,Other
25000,52,Yes,Yes,0.16976000000000002,0.16976000000000002,0.16976000000000002,0.16976000000000002,0.5067200000000001,0.5067200000000001,Professional Services and Membership Organizations,Other,218.61538461538464,Other
15000,15,No,Yes,0.054000000000000006,0.054000000000000006,0.054000000000000006,0.054000000000000006,0.054000000000000006,0.054000000000000006,Miscellaneous Stores,Miscellaneous Stores,150.0,Other
48000,10,Yes,No,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Business Services,Other,811.1999999999999,None
3000,30,No,Yes,0.18252,0.18252,0.18252,0.18252,0.18252,0.18252,Contracted Services,Other,50.699999999999996,Other
20000,15,Yes,No,0.09126,0.09126,0.09126,0.09126,0.09126,0.09126,Professional Services and Membership Organizations,Other,337.99999999999994,None
70000,40,Yes,No,0.12056,0.12056,0.17960000000000004,0.17960000000000004,0.3668,0.3668,Professional Services and Membership Organizations,Other,477.4,None
500000,50,Yes,Yes,0.1002,0.1002,0.1902,0.1902,0.3450000000000001,0.3450000000000001,Miscellaneous Stores,Miscellaneous Stores,2586.0,Other
5000,300,No,No,1.8900000000000001,1.8900000000000001,1.8900000000000001,1.8900000000000001,1.8900000000000001,1.8900000000000001,Business Services,Other,87.50000000000001,None
50000,20,Yes,Yes,0.12600000000000003,0.12600000000000003,0.12600000000000003,0.12600000000000003,0.12600000000000003,0.12600000000000003,Clothing Stores,Other,875.0000000000001,Other
100000,100,Yes,Yes,0.17400000000000002,0.17400000000000002,0.39,0.39,0.786,0.786,Business Services,Other,512.0,Other
25000,2500,No,Yes,15.209999999999999,15.209999999999999,15.209999999999999,15.209999999999999,15.209999999999999,15.209999999999999,Transportation Services,Other,422.49999999999994,Other
5000,10,No,No,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Miscellaneous Stores,Miscellaneous Stores,84.49999999999999,None
5000,10,No,No,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Miscellaneous Stores,Miscellaneous Stores,84.49999999999999,None
200000,2,Yes,No,0.02324,0.02324,0.02612,0.02612,0.02828,0.02828,Retail Outlet Services,Other,2992.0,None
150000,15,Yes,No,0.04970000000000001,0.04970000000000001,0.06860000000000001,0.06860000000000001,0.08750000000000001,0.08750000000000001,Miscellaneous Stores,Miscellaneous Stores,1088.0,None
100000,100,Yes,Yes,0.1704,0.1704,0.35040000000000004,0.35040000000000004,0.6600000000000001,0.6600000000000001,Business Services,Other,487.20000000000005,Other
35000,50,No,Yes,0.1382,0.1382,0.21200000000000002,0.21200000000000002,0.446,0.446,Miscellaneous Stores,Miscellaneous Stores,229.95,Other
40000,12,No,No,0.05024000000000001,0.05024000000000001,0.06752000000000002,0.06752000000000002,0.08048000000000001,0.08048000000000001,Miscellaneous Stores,Miscellaneous Stores,365.06666666666666,None
50000,15,Yes,Yes,0.05510000000000001,0.05510000000000001,0.0767,0.0767,0.0956,0.0956,Miscellaneous Stores,Miscellaneous Stores,415.1666666666667,Other
120000,20,Yes,Yes,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Miscellaneous Stores,Miscellaneous Stores,857.28,Other
80000,250,Yes,No,0.491,0.491,0.8600000000000001,0.8600000000000001,2.0300000000000002,2.0300000000000002,Transportation Services,Other,461.6,None
28000,20,No,No,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,Retail Outlet Services,Other,280.0,None
180000,90,Yes,Yes,0.15636,0.15636,0.31836,0.31836,0.5970000000000001,0.5970000000000001,Miscellaneous Stores,Miscellaneous Stores,882.96,Other
200000,100,Yes,No,0.194,0.194,0.3308,0.3308,0.806,0.806,Business Services,Other,1028.8,None
3000000,10000,Yes,Yes,9.74,9.74,19.82,19.82,34.22,34.22,Miscellaneous Stores,Miscellaneous Stores,9186.0,Other
100000,1500,Yes,No,3.2600000000000002,3.2600000000000002,5.42,5.42,7.04,7.04,Contracted Services,Other,647.3333333333334,None
60000,200,Yes,No,0.31079999999999997,0.31079999999999997,0.6708000000000001,0.6708000000000001,1.2900000000000003,1.2900000000000003,Miscellaneous Stores,Miscellaneous Stores,283.32000000000005,None
130000,24,No,Yes,0.0632,0.0632,0.09344000000000002,0.09344000000000002,0.12368000000000004,0.12368000000000004,Miscellaneous Stores,Miscellaneous Stores,812.9333333333334,Other
15000,30,No,No,0.10640000000000001,0.10640000000000001,0.10640000000000001,0.10640000000000001,0.30080000000000007,0.30080000000000007,Clothing Stores,Other,135.40000000000003,None
200000,15,Yes,Yes,0.0716,0.0716,0.09212000000000001,0.09212000000000001,0.16340000000000002,0.16340000000000002,Miscellaneous Stores,Miscellaneous Stores,1595.4666666666667,Other
50000,3,Yes,Yes,0.018252000000000004,0.018252000000000004,0.018252000000000004,0.018252000000000004,0.018252000000000004,0.018252000000000004,Retail Outlet Services,Other,844.9999999999999,Other
80000,10,Yes,No,0.06764,0.06764,0.0824,0.0824,0.1292,0.1292,Miscellaneous Stores,Miscellaneous Stores,845.6,None
800000,20,Yes,Yes,0.04016,0.04016,0.07039999999999999,0.07039999999999999,0.09200000000000001,0.09200000000000001,Miscellaneous Stores,Miscellaneous Stores,3424.0,Other
700000,8,Yes,Yes,0.030080000000000003,0.030080000000000003,0.0416,0.0416,0.0488,0.0488,Retail Outlet Services,Other,4515.0,Other
1000000,700,Yes,Yes,0.7256000000000001,0.7256000000000001,1.7839999999999998,1.7839999999999998,2.54,2.54,Business Services,Other,3308.5714285714284,Other
10000,10,No,No,0.054,0.054,0.054,0.054,0.054,0.054,Miscellaneous Stores,Miscellaneous Stores,150.0,None
200000,20,No,No,0.0524,0.0524,0.08120000000000001,0.08120000000000001,0.1028,0.1028,Miscellaneous Stores,Miscellaneous Stores,1192.0000000000002,None
100000,15,Yes,Yes,0.05106,0.05106,0.07806,0.07806,0.12450000000000001,0.12450000000000001,Miscellaneous Stores,Miscellaneous Stores,657.2,Other
25000,30,Yes,No,0.162,0.162,0.162,0.162,0.162,0.162,Retail Outlet Services,Other,375.0,None
85000,40,Yes,No,0.10640000000000001,0.10640000000000001,0.164,0.164,0.20720000000000002,0.20720000000000002,Agricultural Services,Other,591.6,None
250000,60,Yes,Yes,0.12072,0.12072,0.23736,0.23736,0.34319999999999995,0.34319999999999995,Business Services,Other,1334.5,Other
1008,10,No,No,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Clothing Stores,Other,17.035199999999996,None
80000,55,Yes,Yes,0.10722000000000001,0.10722000000000001,0.20622000000000001,0.20622000000000001,0.37650000000000006,0.37650000000000006,Professional Services and Membership Organizations,Other,409.3963636363636,Other
995,15,No,No,0.09450000000000001,0.09450000000000001,0.09450000000000001,0.09450000000000001,0.09450000000000001,0.09450000000000001,Miscellaneous Stores,Miscellaneous Stores,17.412500000000005,None
1000,26,No,No,0.158184,0.158184,0.158184,0.158184,0.158184,0.158184,Business Services,Other,16.9,None
400000,1500,Yes,Yes,2.2979999999999996,2.2979999999999996,5.2139999999999995,5.2139999999999995,7.859999999999999,7.859999999999999,Retail Outlet Services,Other,1943.1999999999996,Other
35000,140,Yes,Yes,0.28200000000000003,0.28200000000000003,0.6348,0.6348,1.1388,1.1388,Contracted Services,Other,214.0,Other
1200,10,No,No,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Professional Services and Membership Organizations,Other,20.279999999999994,None
40000,250,No,No,0.491,0.491,0.8600000000000001,0.8600000000000001,2.0300000000000002,2.0300000000000002,Miscellaneous Stores,Miscellaneous Stores,230.8,None
45000,2000,Yes,Yes,3.578,3.578,6.53,6.53,15.890000000000002,15.890000000000002,Miscellaneous Stores,Miscellaneous Stores,251.77499999999998,Other
60000,15,Yes,Yes,0.05510000000000001,0.05510000000000001,0.0767,0.0767,0.0956,0.0956,Retail Outlet Services,Other,498.2,Other
10000,40,Yes,Yes,0.216,0.216,0.216,0.216,0.216,0.216,Professional Services and Membership Organizations,Other,150.0,Other
500,90,No,Yes,0.5670000000000001,0.5670000000000001,0.5670000000000001,0.5670000000000001,0.5670000000000001,0.5670000000000001,Transportation Services,Other,8.750000000000002,Other
100000,3000,Yes,No,5.96,5.96,9.74,9.74,13.52,13.52,Miscellaneous Stores,Miscellaneous Stores,592.6666666666667,None
15000,250,No,No,1.3499999999999999,1.3499999999999999,1.3499999999999999,1.3499999999999999,1.3499999999999999,1.3499999999999999,Professional Services and Membership Organizations,Other,225.0,None
50000,20,No,Yes,0.08528,0.08528,0.11480000000000001,0.11480000000000001,0.20840000000000003,0.20840000000000003,Miscellaneous Stores,Miscellaneous Stores,403.5,Other
200000,2000,Yes,Yes,2.9299999999999997,2.9299999999999997,5.666,5.666,15.170000000000002,15.170000000000002,Miscellaneous Stores,Miscellaneous Stores,933.8,Other
15000,150,No,No,0.8099999999999999,0.8099999999999999,0.8099999999999999,0.8099999999999999,0.8099999999999999,0.8099999999999999,Miscellaneous Stores,Miscellaneous Stores,225.0,None
40000,25,No,Yes,0.075,0.075,0.138,0.138,0.228,0.228,Miscellaneous Stores,Miscellaneous Stores,284.0,Other
150000,560,Yes,Yes,0.8162400000000001,0.8162400000000001,1.8242399999999999,1.8242399999999999,3.558,3.558,Business Services,Other,693.8357142857144,Other
70000,4,No,Yes,0.029360000000000004,0.029360000000000004,0.035120000000000005,0.035120000000000005,0.04016,0.04016,Miscellaneous Stores,Miscellaneous Stores,837.9,Other
250000,30,Yes,No,0.06860000000000001,0.06860000000000001,0.10640000000000001,0.10640000000000001,0.1442,0.1442,Miscellaneous Stores,Miscellaneous Stores,1396.666666666667,None
30000,15,No,Yes,0.07646,0.07646,0.09860000000000002,0.09860000000000002,0.1688,0.1688,Miscellaneous Stores,Miscellaneous Stores,267.1,Other
100000,25,No,Yes,0.09,0.09,0.09,0.09,0.09,0.09,Miscellaneous Stores,Miscellaneous Stores,1000.0,Other
180000,365,Yes,No,0.5756000000000001,0.5756000000000001,1.07492,1.07492,2.8094,2.8094,Business Services,Other,860.5775342465754,None
200000,2500,Yes,No,3.54,3.54,8.04,8.04,15.780000000000001,15.780000000000001,Miscellaneous Stores,Miscellaneous Stores,916.8000000000001,None
20000,15,Yes,No,0.09126,0.09126,0.09126,0.09126,0.09126,0.09126,Retail Outlet Services,Other,337.99999999999994,None
500000,20,Yes,Yes,0.08024,0.08024,0.10616,0.10616,0.12200000000000001,0.12200000000000001,Miscellaneous Stores,Miscellaneous Stores,3552.0,Other
500000,50,Yes,No,0.1002,0.1002,0.1902,0.1902,0.3450000000000001,0.3450000000000001,Miscellaneous Stores,Miscellaneous Stores,2586.0,None
20000,10,No,Yes,0.0488,0.0488,0.0488,0.0488,0.11360000000000002,0.11360000000000002,Transportation Services,Other,207.20000000000002,Other
2000,10,No,No,0.050600000000000006,0.050600000000000006,0.06680000000000001,0.06680000000000001,0.0722,0.0722,Professional Services and Membership Organizations,Other,21.96,None
90000,20,Yes,Yes,0.05808,0.05808,0.09408,0.09408,0.15600000000000003,0.15600000000000003,Miscellaneous Stores,Miscellaneous Stores,546.48,Other
500000,20,Yes,Yes,0.05808,0.05808,0.09408,0.09408,0.15600000000000003,0.15600000000000003,Retail Outlet Services,Other,3036.0,Other
190000,10,No,Yes,0.0644,0.0644,0.07808000000000001,0.07808000000000001,0.1256,0.1256,Miscellaneous Stores,Miscellaneous Stores,1832.3600000000001,Other
25000,150,Yes,Yes,0.9125999999999999,0.9125999999999999,0.9125999999999999,0.9125999999999999,0.9125999999999999,0.9125999999999999,Miscellaneous Stores,Miscellaneous Stores,422.49999999999994,Other
