Is Registered,Accepts Card,MCC_Category_Agricultural Services,MCC_Category_Business Services,MCC_Category_Clothing Stores,MCC_Category_Contracted Services,MCC_Category_Miscellaneous Stores,MCC_Category_Professional Services and Membership Organizations,MCC_Category_Retail Outlet Services,MCC_Category_Transportation Services,MCC_Category_Travel,MCC_Category_Utility Services,Current Provider,Transaction_per_Unit_Turnover_RobustScaled,Average_Transaction_Amount_Scaled,Total_Annual_Transaction_Fees_Scaled,Current pay
0,1,False,True,False,False,False,False,False,False,False,False,0,0.7339210193881475,6.057142857142857,0.2138868601043267,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1640852419399132,-0.1142857142857142,0.4524770417319594,Competitive
1,0,False,False,False,False,False,True,False,False,False,False,1,0.3055143626077882,-0.2285714285714285,-0.3710363490104185,Neutral
1,0,False,False,False,False,False,False,True,False,False,False,1,-0.0899379359586971,-0.2971428571428571,-0.288842782675347,Neutral
0,1,False,False,False,False,False,False,False,True,False,False,0,2.282775855440216,11.085714285714284,0.1226229182898681,Non-Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1764431262701158,-0.2285714285714285,0.5136232188556907,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1739715494040753,-0.2057142857142857,0.5133015777598154,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,1.4589169000933708,-0.2285714285714285,-0.4285718454449686,Non-Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1338770802438622,-0.2285714285714285,-0.2082023829325302,Neutral
0,0,False,False,False,False,False,False,True,False,False,False,1,-0.1764431262701158,-0.2285714285714285,0.4388797940978209,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1146537046191025,-0.1714285714285714,-0.1814285987569479,Neutral
0,1,False,False,False,False,False,True,False,False,False,False,0,-0.1690283956719942,-0.2514285714285714,-0.0068415201043517,Competitive
0,0,False,False,False,False,False,True,False,False,False,False,1,0.2643214148404459,2.8,0.2244795343325488,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1702641841050145,0.0,1.3071792432550209,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,246.96888559345305,-0.1142857142857142,-0.4529011410801498,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1640852419399132,-0.1142857142857142,0.4524770417319594,Competitive
1,0,False,False,False,False,False,True,False,False,False,False,1,0.799829735815895,0.1142857142857142,-0.288842782675347,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1739715494040753,-0.2742857142857143,0.0022586208405921,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.18056242104685,-0.2285714285714285,0.903483353614231,Competitive
1,1,False,False,False,False,False,False,True,False,False,False,0,1.0469874224199485,-0.1142857142857142,-0.3948676197229541,Non-Competitive
1,0,False,True,False,False,False,False,False,False,False,False,1,-0.1476080628329763,-0.1142857142857142,1.2976389533305903,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.0034327456472784,-0.1714285714285714,-0.16141843723281,Neutral
1,0,False,False,True,False,False,False,False,False,False,False,1,2.282775855440216,-0.24,-0.4379098127445744,Non-Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1682045367166474,-0.2285714285714285,0.0915494314053348,Competitive
1,1,False,False,False,False,False,True,False,False,False,False,0,3.988163893008183,9.314285714285717,-0.1823155636776992,Non-Competitive
0,1,False,False,False,False,False,True,False,False,False,False,0,0.2560828252869775,1.7142857142857142,0.1752072861219108,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.159723635705724,-0.1142857142857142,0.3677750639310315,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,12.16908331960235,0.8,-0.4191852428990107,Non-Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,2.282775855440216,-0.1142857142857142,-0.4191852428990107,Non-Competitive
1,0,False,False,False,False,False,False,True,False,False,False,1,-0.1723238314933816,0.0,1.6223769795761145,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1826220684352172,-0.1142857142857142,3.069347052363624,Competitive
1,1,False,True,False,False,False,False,False,False,False,False,0,-0.1270115889493052,-0.1142857142857142,0.0079038111551746,Neutral
1,0,False,False,False,False,False,True,False,False,False,False,1,1.0469874224199485,-0.2857142857142857,-0.4450655749026564,Non-Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.18056242104685,-0.2285714285714285,0.903483353614231,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,0.0171637282363926,-0.0571428571428571,-0.2808545407325051,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,0.4290932059098149,0.8,-0.1278923332370354,Neutral
0,0,False,False,False,False,False,False,True,False,False,False,1,0.3055143626077882,11.085714285714284,1.7860487850429108,Neutral
1,0,False,True,False,False,False,False,False,False,False,False,1,0.3055143626077882,-0.2285714285714285,-0.3710363490104185,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,0.2231284670731038,-0.1142857142857142,-0.2781430284778821,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1755604202465299,-0.1714285714285714,0.888555056557928,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,1.0469874224199485,-0.0571428571428571,-0.3681182342292917,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1835047744588031,-0.1714285714285714,2.429980711261297,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1640852419399132,-0.2285714285714285,0.0007528736135307,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.0764566075984761,0.2285714285714285,0.0362563622197516,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,2.900670071950349,-0.0571428571428571,-0.4203524888114615,Non-Competitive
1,1,False,False,False,False,False,True,False,False,False,False,0,-0.1881831163838084,-0.32,7.406225895156024,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.106415115065634,0.2285714285714285,0.2504577063034197,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,0.4043774372494095,0.3428571428571428,-0.2100536835849234,Neutral
0,0,False,False,False,False,False,True,False,False,False,False,1,0.6144614708628549,0.4,-0.1244556500052039,Neutral
1,1,False,False,False,False,False,False,True,False,False,False,0,-0.1733536551875651,-0.2285714285714285,0.270350494766361,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1778162245290273,-0.1142857142857142,1.4965595426730516,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1789147031361564,-0.1142857142857142,2.428855875283665,Competitive
1,0,False,True,False,False,False,False,False,False,False,False,1,12.16908331960235,0.2285714285714285,-0.4386393414398561,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,0.0089251386829241,1.9428571428571428,0.7234331669035202,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,1.1842972483110892,22.51428571428572,1.1715926428490135,Non-Competitive
0,0,False,False,True,False,False,False,False,False,False,False,1,-0.1177431757016531,-0.08,0.0078437233655946,Neutral
1,1,False,False,True,False,False,False,False,False,False,False,0,0.6350579447465261,0.2285714285714285,-0.23437130676098,Neutral
1,0,False,False,False,False,False,False,True,False,False,False,1,2.282775855440216,-0.2857142857142857,-0.445010558711983,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1789147031361564,-0.2285714285714285,0.6619072214586489,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.2141734784280293,0.5142857142857142,-0.0790667583603178,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.0343274564727851,2.5142857142857142,1.3258663211618764,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1826220684352172,-0.2742857142857143,3.0485078220066706,Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1393694732795078,-0.1142857142857142,-0.0003764368067653,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.18056242104685,-0.2857142857142857,0.2311321993539292,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,0.5320755753281705,39.65714285714286,3.37535855501626,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,0.3714230790355358,0.0457142857142857,-0.2066492163402754,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.0240292195309496,-0.2285714285714285,-0.3073241762891501,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1690283956719942,-0.1142857142857142,0.7443935719767603,Competitive
1,1,False,False,True,False,False,False,False,False,False,False,0,-0.1393694732795078,0.2285714285714285,0.743675715740603,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,36.88485198000768,-0.1714285714285714,-0.4517708579549267,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,246.96888559345305,0.8,-0.4522572104184478,Non-Competitive
