Annual Card Turnover,Average Transaction Amount,Is Registered,Accepts Card,Mastercard Debit,MCC Category,Total Annual Transaction Fees,Current Provider Grouped,MCC_Category_Agricultural Services,MCC_Category_Business Services,MCC_Category_Clothing Stores,MCC_Category_Contracted Services,MCC_Category_Miscellaneous Stores,MCC_Category_Professional Services and Membership Organizations,MCC_Category_Retail Outlet Services,MCC_Category_Transportation Services,MCC_Category_Travel,MCC_Category_Utility Services
3000,150,Yes,Yes, 1.69% + 0p,Retail Outlet Services,50.7,Other,False,False,False,False,False,False,True,False,False,False
200000,20,Yes,No, 0.39% + 3p,Miscellaneous Stores,915.7716,,False,False,False,False,True,False,False,False,False,False
15000,5,No,Yes, 1.69% + 0p,Miscellaneous Stores,253.5,Other,False,False,False,False,True,False,False,False,False,False
100000,200,Yes,No, 1.75% + 0p,Business Services,1750.0000000000002,,False,True,False,False,False,False,False,False,False,False
500000,10,No,Yes, 0.4% + 2p,Miscellaneous Stores,2229.45,Other,False,False,False,False,True,False,False,False,False,False
2000,5,No,No, 1.75% + 0p,Transportation Services,35.00000000000001,,False,False,False,False,False,False,False,True,False,False
1400,6,No,Yes, 0.8% + 2p,Transportation Services,11.743013333333332,Other,False,False,False,False,False,False,False,True,False,False
800,5,No,No, 1.5% + 0p,Miscellaneous Stores,12.000000000000002,,False,False,False,False,True,False,False,False,False,False
200000,150,Yes,Yes, 0.99% + 0p,Miscellaneous Stores,2020.0,Other,False,False,False,False,True,False,False,False,False,False
1500,5,No,No, 1.69% + 0p,Miscellaneous Stores,25.35,,False,False,False,False,True,False,False,False,False,False
120000,9,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,560.376,Other,False,False,False,False,True,False,False,False,False,False
15000,5,No,Yes, 1.69% + 0p,Miscellaneous Stores,253.5,Other,False,False,False,False,True,False,False,False,False,False
220000,20,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,1024.2342,Other,False,False,False,False,True,False,False,False,False,False
15000,300,Yes,Yes, 1.69% + 0p,Professional Services and Membership Organizations,253.5,Other,False,False,False,False,False,True,False,False,False,False
150000,560,Yes,Yes, 0.39% + 3p,Business Services,685.8367392857143,Other,False,True,False,False,False,False,False,False,False,False
200000,20,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,931.122,Other,False,False,False,False,True,False,False,False,False,False
5000,10,No,No, 1.69% + 0p,Professional Services and Membership Organizations,84.49999999999999,,False,False,False,False,False,True,False,False,False,False
10000,4,No,No, 1.69% + 0p,Retail Outlet Services,168.99999999999997,,False,False,False,False,False,False,True,False,False,False
100000,1000,Yes,Yes, 0.55% + 2p,Transportation Services,592.0118400000001,Other,False,False,False,False,False,False,False,True,False,False
200000,10,Yes,Yes, 0.45% + 2p,Retail Outlet Services,993.9840000000004,Other,False,False,False,False,False,False,True,False,False,False
200000,12,Yes,No, 0.45% + 2p,Miscellaneous Stores,993.6533333333336,,False,False,False,False,True,False,False,False,False,False
1500,10,No,No, 1.69% + 0p,Miscellaneous Stores,25.35,,False,False,False,False,True,False,False,False,False,False
45000,10,No,Yes, 0.49% + 2.5p,Miscellaneous Stores,251.90325,Other,False,False,False,False,True,False,False,False,False,False
200000,10,Yes,No, 0.39% + 3p,Retail Outlet Services,917.1432,,False,False,False,False,False,False,True,False,False,False
50000,15,No,Yes, 0.49% + 2.5p,Miscellaneous Stores,279.42833333333334,Other,False,False,False,False,True,False,False,False,False,False
100000,8,Yes,Yes, 0.39% + 3p,Professional Services and Membership Organizations,458.9145,Other,False,False,False,False,False,True,False,False,False,False
150000,275,Yes,No, 0.4% + 2.5p,Professional Services and Membership Organizations,696.7266545454545,,False,False,False,False,False,True,False,False,False,False
400000,30,No,Yes, 0.4% + 3p,Miscellaneous Stores,1809.808,Other,False,False,False,False,True,False,False,False,False,False
20,20,No,Yes, 1.69% + 0p,Miscellaneous Stores,0.338,Other,False,False,False,False,True,False,False,False,False,False
200000,20,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,931.122,Other,False,False,False,False,True,False,False,False,False,False
10000,40,No,No, 1.69% + 0p,Professional Services and Membership Organizations,168.99999999999997,,False,False,False,False,False,True,False,False,False,False
100000,6,No,Yes, 0.4% + 2.5p,Miscellaneous Stores,468.27,Other,False,False,False,False,True,False,False,False,False,False
300000,10,Yes,Yes, 0.42% + 2p,Miscellaneous Stores,1394.784,Other,False,False,False,False,True,False,False,False,False,False
4000,20,No,Yes, 1.5% + 0p,Retail Outlet Services,59.99999999999999,Other,False,False,False,False,False,False,True,False,False,False
120000,20,No,No, 1.5% + 0p,Business Services,1800.0,,False,True,False,False,False,False,False,False,False,False
20000,15,No,No, 1.5% + 0p,Miscellaneous Stores,300.0,,False,False,False,False,True,False,False,False,False,False
900,9,No,No, 1.75% + 0p,Clothing Stores,15.750000000000004,,False,False,True,False,False,False,False,False,False,False
120000,10,No,Yes, 0.4% + 2.5p,Miscellaneous Stores,560.0663999999999,Other,False,False,False,False,True,False,False,False,False,False
50000,845,No,Yes, 0.49% + 2.5p,Professional Services and Membership Organizations,278.51647928994083,Other,False,False,False,False,False,True,False,False,False,False
100000,180,Yes,Yes, 0.6% + 2p,Professional Services and Membership Organizations,646.0717777777778,Other,False,False,False,False,False,True,False,False,False,False
170000,20,No,Yes, 0.45% + 2p,Miscellaneous Stores,844.0432000000002,Other,False,False,False,False,True,False,False,False,False,False
2000,100,Yes,No, 1.75% + 0p,Miscellaneous Stores,35.00000000000001,,False,False,False,False,True,False,False,False,False,False
2000,20,No,Yes, 1.75% + 0p,Miscellaneous Stores,35.00000000000001,Other,False,False,False,False,True,False,False,False,False,False
450000,30,No,No, 0.43% + 2.5p,Retail Outlet Services,2133.8505,,False,False,False,False,False,False,True,False,False,False
800000,20,Yes,Yes, 0.4% + 3p,Miscellaneous Stores,3621.424,Other,False,False,False,False,True,False,False,False,False,False
80000,20,No,Yes, 0.55% + 2p,Business Services,474.0736,Other,False,True,False,False,False,False,False,False,False,False
1000,5,No,No, 0.8% + 2p,Professional Services and Membership Organizations,8.39344,,False,False,False,False,False,True,False,False,False,False
300000,10,Yes,Yes, 0.42% + 2p,Retail Outlet Services,1394.784,Other,False,False,False,False,False,False,True,False,False,False
30000,25,Yes,No, 0.5% + 3p,Miscellaneous Stores,177.2124,,False,False,False,False,True,False,False,False,False,False
40000,100,Yes,No, 0.8% + 2p,Miscellaneous Stores,334.46688000000006,,False,False,False,False,True,False,False,False,False,False
500000,1000,Yes,No, 0.42% + 2.5p,Retail Outlet Services,2302.1151,,False,False,False,False,False,False,True,False,False,False
5000,10,No,No, 1.69% + 0p,Business Services,84.49999999999999,,False,True,False,False,False,False,False,False,False,False
12000,20,No,Yes, 1.5% + 0p,Miscellaneous Stores,179.99999999999997,Other,False,False,False,False,True,False,False,False,False,False
280000,15,Yes,Yes, 0.45% + 2p,Retail Outlet Services,1379.4368000000002,Other,False,False,False,False,False,False,True,False,False,False
5000,25,No,No, 1.75% + 0p,Miscellaneous Stores,87.50000000000001,,False,False,False,False,True,False,False,False,False,False
700000,15,Yes,Yes, 0.36% + 3p,Miscellaneous Stores,2964.1164,Other,False,False,False,False,True,False,False,False,False,False
100000,10,Yes,No, 0.4% + 2.5p,Miscellaneous Stores,466.722,,False,False,False,False,True,False,False,False,False,False
110000,50,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,503.2217520000001,Other,False,False,False,False,True,False,False,False,False,False
2000,25,No,No, 1.69% + 0p,Miscellaneous Stores,33.8,,False,False,False,False,True,False,False,False,False,False
800000,2,No,Yes, 0.99% + 0p,Professional Services and Membership Organizations,8079.999999999999,Other,False,False,False,False,False,True,False,False,False,False
150000,50,Yes,No, 0.4% + 3p,Miscellaneous Stores,723.4338,,False,False,False,False,True,False,False,False,False,False
25000,60,No,Yes, 1% + 0p,Miscellaneous Stores,250.0,Other,False,False,False,False,True,False,False,False,False,False
20000,65,Yes,No, 1.69% + 0p,Professional Services and Membership Organizations,337.99999999999994,,False,False,False,False,False,True,False,False,False,False
160000,10,No,Yes, 0.42% + 2p,Retail Outlet Services,743.8847999999999,Other,False,False,False,False,False,False,True,False,False,False
450000,20,No,Yes, 0.4% + 2p,Miscellaneous Stores,2004.5025,Other,False,False,False,False,True,False,False,False,False,False
500000,20,No,No, 0.55% + 2p,Miscellaneous Stores,2962.9600000000005,,False,False,False,False,True,False,False,False,False,False
1000,50,No,No, 1.5% + 0p,Business Services,14.999999999999998,,False,True,False,False,False,False,False,False,False,False
250000,200,Yes,Yes, 0.42% + 3p,Miscellaneous Stores,1209.681425,Other,False,False,False,False,True,False,False,False,False,False
360000,2000,Yes,Yes, 0.42% + 2p,Retail Outlet Services,1670.4167039999998,Other,False,False,False,False,False,False,True,False,False,False
80000,23,Yes,No, 0.55% + 2p,Clothing Stores,474.01182608695655,,False,False,True,False,False,False,False,False,False,False
15000,50,No,Yes, 1.5% + 0p,Clothing Stores,225.0,Other,False,False,True,False,False,False,False,False,False,False
500,5,No,No, 1.69% + 0p,Retail Outlet Services,8.45,,False,False,False,False,False,False,True,False,False,False
250000,10,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,1146.429,Other,False,False,False,False,True,False,False,False,False,False
46000,75,No,No, 0.8% + 2p,Miscellaneous Stores,384.6625493333333,,False,False,False,False,True,False,False,False,False,False
400000,250,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,1829.019456,Other,False,False,False,False,True,False,False,False,False,False
240000,6,Yes,Yes, 1.5% + 0p,Retail Outlet Services,3600.0,Other,False,False,False,False,False,False,True,False,False,False
100000,20,Yes,Yes, 0.4% + 2.5p,Retail Outlet Services,465.561,Other,False,False,False,False,False,False,True,False,False,False
150000,5,No,Yes, 0.4% + 2.5p,Miscellaneous Stores,703.5659999999999,Other,False,False,False,False,True,False,False,False,False,False
1200000,3500,Yes,Yes, 0.28% + 2p,Miscellaneous Stores,3936.0224914285714,Other,False,False,False,False,True,False,False,False,False,False
15000,34,No,Yes, 1.69% + 0p,Miscellaneous Stores,253.5,Other,False,False,False,False,True,False,False,False,False,False
15000,10,Yes,No, 1% + 0p,Miscellaneous Stores,150.0,,False,False,False,False,True,False,False,False,False,False
250000,20,No,No, 0.45% + 2p,Miscellaneous Stores,1231.2300000000002,,False,False,False,False,True,False,False,False,False,False
250000,50,No,Yes, 0.45% + 2p,Clothing Stores,1230.4920000000002,Other,False,False,True,False,False,False,False,False,False,False
100,15,Yes,No, 1.5% + 0p,Miscellaneous Stores,1.5000000000000002,,False,False,False,False,True,False,False,False,False,False
100,100,Yes,No, 1% + 0p,Miscellaneous Stores,1.0,,False,False,False,False,True,False,False,False,False,False
